search_memory_key,expression_hash,skeleton_hash,field_set_hash,candidate_id,source_label,source_lane,phase3_budget_bucket,field_family,field_name,expression
v2cand-118ef23be27e,33e5a98806af7348ccc04dcd,33ffcbf5f3dab6333c8a2cfa,1a05f505f707595b0cab9ccf,phase3aa_event_0079_phase3ae_brepair_v1_00079,phase3aj,phase3ae_bounded_repair_feature_layer,event_derived_feature_layer,flow_liquidity,fengdan_money,"CSRank(Mean($evt_limit_fengdan_money_last_by_1130,2))"
phase3ad_new_data:2e09d94705305163,b924953ff03bbbd3c48c6368,b9e0eda354dd3f1d16704524,3832f26de677d39df8f2b6c7,phase3aa_event_0080_phase3ad_newdata_atomic_direct_rank_00178,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_goodwill)
v2cand-c348f3a2344a,5b445e5e3601de7ee78a5bfb,e35600970f209acacb98c0c3,1a05f505f707595b0cab9ccf,phase3aa_event_0080_phase3ae_brepair_v1_00080,phase3aj,phase3ae_bounded_repair_feature_layer,event_derived_feature_layer,flow_liquidity,fengdan_money,"CSRank(Delta($evt_limit_fengdan_money_last_by_1130,2))"
phase3ad_new_data:6b1045b0d06742a4,168de53dded9e5de246610f2,3e4e7a619207cf13e039acfd,3832f26de677d39df8f2b6c7,phase3aa_event_0081_phase3ad_newdata_atomic_inverse_rank_00179,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_goodwill))
v2cand-cec4533cc78e,de4819ba0644820368fb8d41,b9e0eda354dd3f1d16704524,775bc684f29b1bf631087a93,phase3aa_event_0081_phase3ae_brepair_v1_00081,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,ACCUM_AMOUNT,CSRank($ctx_billboard_accum_amount)
phase3ad_new_data:4ac4d44ab05c7f85,2f224fc0dad1d5d346634ae5,b9e0eda354dd3f1d16704524,0a5915d7c5161771701aa49e,phase3aa_event_0082_phase3ad_newdata_atomic_direct_rank_00188,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_intangible_asset)
v2cand-2e0f38df7f1d,0303d82782d80a4414150431,3e4e7a619207cf13e039acfd,775bc684f29b1bf631087a93,phase3aa_event_0082_phase3ae_brepair_v1_00082,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,ACCUM_AMOUNT,CSRank(Neg($ctx_billboard_accum_amount))
v2cand-8bf0cd3eb1bf,1cc470b3fe7b9951216f1080,ac6b177ac5ee47c4847b2ac5,775bc684f29b1bf631087a93,phase3aa_event_0083_phase3ae_brepair_v1_00083,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,ACCUM_AMOUNT,"CSRank(Log(Add(Abs($ctx_billboard_accum_amount),1)))"
phase3ad_new_data:8784fdcc811d1174,56bcb0d1b29a8ca45afc8aaa,b9e0eda354dd3f1d16704524,76eb33e518da21edb0bf9ce6,phase3aa_event_0084_phase3ad_newdata_atomic_direct_rank_00190,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_interest_payable)
v2cand-d579c8ea4d93,55fcd7b76b283e16f76aab96,9dc0579ac06ab21cc1d87d9c,775bc684f29b1bf631087a93,phase3aa_event_0084_phase3ae_brepair_v1_00084,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,ACCUM_AMOUNT,CSRank(ZScore($ctx_billboard_accum_amount))
v2cand-212bc0589691,44d89c5e945122ff217d8190,33ffcbf5f3dab6333c8a2cfa,775bc684f29b1bf631087a93,phase3aa_event_0085_phase3ae_brepair_v1_00085,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,ACCUM_AMOUNT,"CSRank(Mean($ctx_billboard_accum_amount,3))"
phase3ad_new_data:7f5110e9a17f9a70,563b78db98a6a657a461a35a,b9e0eda354dd3f1d16704524,da144ba1eb0e8ca0a11ed77b,phase3aa_event_0086_phase3ad_newdata_atomic_direct_rank_00192,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_interest_rece)
v2cand-c897394ae9c1,cf756a23365f41d75c17753d,e35600970f209acacb98c0c3,775bc684f29b1bf631087a93,phase3aa_event_0086_phase3ae_brepair_v1_00086,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,ACCUM_AMOUNT,"CSRank(Delta($ctx_billboard_accum_amount,3))"
phase3ad_new_data:f9872655a9da550a,93a2b41ef493af2fb9643f0c,3e4e7a619207cf13e039acfd,da144ba1eb0e8ca0a11ed77b,phase3aa_event_0087_phase3ad_newdata_atomic_inverse_rank_00193,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_interest_rece))
v2cand-ff4285cb9e43,247f24be7f2949d6e798f6d8,33ffcbf5f3dab6333c8a2cfa,775bc684f29b1bf631087a93,phase3aa_event_0087_phase3ae_brepair_v1_00087,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,ACCUM_AMOUNT,"CSRank(Mean($ctx_billboard_accum_amount,5))"
phase3ad_new_data:9e3909ba90bfb7a7,50f761428d0711f520c78278,b9e0eda354dd3f1d16704524,4e3fd7be33ba88e6a7860666,phase3aa_event_0088_phase3ad_newdata_atomic_direct_rank_00198,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_inventory)
v2cand-6f0200e0776f,6acedacacf8b02a2215524a3,e35600970f209acacb98c0c3,775bc684f29b1bf631087a93,phase3aa_event_0088_phase3ae_brepair_v1_00088,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,ACCUM_AMOUNT,"CSRank(Delta($ctx_billboard_accum_amount,5))"
v2cand-ff94c34abe2b,068a72ec03892c1676fdaeda,33ffcbf5f3dab6333c8a2cfa,775bc684f29b1bf631087a93,phase3aa_event_0089_phase3ae_brepair_v1_00089,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,ACCUM_AMOUNT,"CSRank(Mean($ctx_billboard_accum_amount,10))"
phase3ad_new_data:ec69f0b51bbc02f2,523361009106473bdc74f0a6,b9e0eda354dd3f1d16704524,33fa398fec8eac32f12cfc17,phase3aa_event_0090_phase3ad_newdata_atomic_direct_rank_00200,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_invest_realestate)
v2cand-ee1ec3cd52f0,4e532764c2c5caf0dab7034f,e35600970f209acacb98c0c3,775bc684f29b1bf631087a93,phase3aa_event_0090_phase3ae_brepair_v1_00090,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,ACCUM_AMOUNT,"CSRank(Delta($ctx_billboard_accum_amount,10))"
v2cand-ab0b54d09eb8,f9286680b3bd67aab9fbc956,b9e0eda354dd3f1d16704524,03fe102bedb0ea79e9a6b10f,phase3aa_event_0091_phase3ae_brepair_v1_00091,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,DEAL_AMOUNT_RATIO,CSRank($ctx_billboard_deal_amount_ratio)
phase3ad_new_data:ed184644417cb88a,8df12de2502c7d30db1a31d4,b9e0eda354dd3f1d16704524,a57f61d68cdc2e45f9acc3c3,phase3aa_event_0092_phase3ad_newdata_atomic_direct_rank_00202,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_lease_liab)
v2cand-26ac630f6f1b,7e193ecf5c9fb6840db1e9bb,3e4e7a619207cf13e039acfd,03fe102bedb0ea79e9a6b10f,phase3aa_event_0092_phase3ae_brepair_v1_00092,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,DEAL_AMOUNT_RATIO,CSRank(Neg($ctx_billboard_deal_amount_ratio))
v2cand-f3fd096aad7e,f437c2ddbaa1730c07625bc4,ac6b177ac5ee47c4847b2ac5,03fe102bedb0ea79e9a6b10f,phase3aa_event_0093_phase3ae_brepair_v1_00093,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,DEAL_AMOUNT_RATIO,"CSRank(Log(Add(Abs($ctx_billboard_deal_amount_ratio),1)))"
phase3ad_new_data:063e2904015e3330,2ac939aa3a55fc6793c011b1,b9e0eda354dd3f1d16704524,a537250b56cf2414ba5cf497,phase3aa_event_0094_phase3ad_newdata_atomic_direct_rank_00206,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_liab_balance)
v2cand-7e8f61ad336b,510949e78a96dd87a1f42cbf,9dc0579ac06ab21cc1d87d9c,03fe102bedb0ea79e9a6b10f,phase3aa_event_0094_phase3ae_brepair_v1_00094,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,DEAL_AMOUNT_RATIO,CSRank(ZScore($ctx_billboard_deal_amount_ratio))
phase3ad_new_data:a60b18d272e48a89,8b6658afae5257deb23230cd,3e4e7a619207cf13e039acfd,a537250b56cf2414ba5cf497,phase3aa_event_0095_phase3ad_newdata_atomic_inverse_rank_00207,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_liab_balance))
v2cand-2ed93a3370d2,3fed345d8e0ff92f4069ebb3,33ffcbf5f3dab6333c8a2cfa,03fe102bedb0ea79e9a6b10f,phase3aa_event_0095_phase3ae_brepair_v1_00095,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,DEAL_AMOUNT_RATIO,"CSRank(Mean($ctx_billboard_deal_amount_ratio,3))"
phase3ad_new_data:667cf1ea2cdaca7b,28b9ffd251e2d35f9c65b3dc,b9e0eda354dd3f1d16704524,e32f3a4831cc6cb7d06d0d8a,phase3aa_event_0096_phase3ad_newdata_atomic_direct_rank_00218,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_long_equity_invest)
v2cand-0daf6e071e50,4f3d8c6d487cd552969af3e8,e35600970f209acacb98c0c3,03fe102bedb0ea79e9a6b10f,phase3aa_event_0096_phase3ae_brepair_v1_00096,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,DEAL_AMOUNT_RATIO,"CSRank(Delta($ctx_billboard_deal_amount_ratio,3))"
v2cand-426c9f8fdfdf,748a320d7dd888b2f7ac51f9,33ffcbf5f3dab6333c8a2cfa,03fe102bedb0ea79e9a6b10f,phase3aa_event_0097_phase3ae_brepair_v1_00097,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,DEAL_AMOUNT_RATIO,"CSRank(Mean($ctx_billboard_deal_amount_ratio,5))"
phase3ad_new_data:46a2a6ce50e9d11a,146f3399d08970da735b9de4,b9e0eda354dd3f1d16704524,74e22061c9b581919ae3c6a4,phase3aa_event_0098_phase3ad_newdata_atomic_direct_rank_00220,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_long_loan)
v2cand-b23c99576ebe,1b49b39e0b04da07d4405628,e35600970f209acacb98c0c3,03fe102bedb0ea79e9a6b10f,phase3aa_event_0098_phase3ae_brepair_v1_00098,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,DEAL_AMOUNT_RATIO,"CSRank(Delta($ctx_billboard_deal_amount_ratio,5))"
v2cand-33693099f432,9f33813bc4bec388a9375889,33ffcbf5f3dab6333c8a2cfa,03fe102bedb0ea79e9a6b10f,phase3aa_event_0099_phase3ae_brepair_v1_00099,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,DEAL_AMOUNT_RATIO,"CSRank(Mean($ctx_billboard_deal_amount_ratio,10))"
phase3ad_new_data:8b6998cb813f635c,c4c90457ac23c23dcdcae726,b9e0eda354dd3f1d16704524,214320bd83717c7ee2abec02,phase3aa_event_0100_phase3ad_newdata_atomic_direct_rank_00222,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_long_payable)
v2cand-26c4b23dd3c7,c5ec3347050305cf3628fb56,e35600970f209acacb98c0c3,03fe102bedb0ea79e9a6b10f,phase3aa_event_0100_phase3ae_brepair_v1_00100,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,flow_liquidity,DEAL_AMOUNT_RATIO,"CSRank(Delta($ctx_billboard_deal_amount_ratio,10))"
phase3ad_new_data:24810657040ff4e4,fa49eef050c0ee203d90f7a0,3e4e7a619207cf13e039acfd,214320bd83717c7ee2abec02,phase3aa_event_0101_phase3ad_newdata_atomic_inverse_rank_00223,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_long_payable))
v2cand-5cdeab3c44eb,cee6f7c29d16c6dd5734c5bf,b9e0eda354dd3f1d16704524,53e0ac5285632e77e3c3bb61,phase3aa_event_0101_phase3ae_brepair_v1_00179,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,RZYEZB,CSRank($ctx_rzrq_rzyezb)
phase3ad_new_data:dd3d52790af58ed8,ba039417feb450417a63f40b,b9e0eda354dd3f1d16704524,3a09ad74d48e5af0bfd3e6bc,phase3aa_event_0102_phase3ad_newdata_atomic_direct_rank_00224,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_long_prepaid_expense)
v2cand-8ee80a273ddd,177bbf07be7c8ee29fa08527,3e4e7a619207cf13e039acfd,53e0ac5285632e77e3c3bb61,phase3aa_event_0102_phase3ae_brepair_v1_00180,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,RZYEZB,CSRank(Neg($ctx_rzrq_rzyezb))
v2cand-3b035559589a,0875a7a88f2bd606ea826ceb,ac6b177ac5ee47c4847b2ac5,53e0ac5285632e77e3c3bb61,phase3aa_event_0103_phase3ae_brepair_v1_00181,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,RZYEZB,"CSRank(Log(Add(Abs($ctx_rzrq_rzyezb),1)))"
phase3ad_new_data:316ccd775b5ae9c5,63809a3e435caf4c0194c76b,b9e0eda354dd3f1d16704524,9c86d851d6ad7ccd681c330a,phase3aa_event_0104_phase3ad_newdata_atomic_direct_rank_00226,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_long_rece)
v2cand-d026fb06a494,21462c0676d04d0c2c6f79e0,9dc0579ac06ab21cc1d87d9c,53e0ac5285632e77e3c3bb61,phase3aa_event_0104_phase3ae_brepair_v1_00182,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,RZYEZB,CSRank(ZScore($ctx_rzrq_rzyezb))
v2cand-c07bcb4203d0,d32933758658e979ec97b063,33ffcbf5f3dab6333c8a2cfa,53e0ac5285632e77e3c3bb61,phase3aa_event_0105_phase3ae_brepair_v1_00183,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,RZYEZB,"CSRank(Mean($ctx_rzrq_rzyezb,3))"
phase3ad_new_data:a280950ecec33fd9,842ff396e86f24251444d259,b9e0eda354dd3f1d16704524,ad3766d49b177df44acbc7f3,phase3aa_event_0106_phase3ad_newdata_atomic_direct_rank_00228,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_long_staffsalary_payable)
v2cand-404253059c48,1fde0bbc813502893d2a6d1b,e35600970f209acacb98c0c3,53e0ac5285632e77e3c3bb61,phase3aa_event_0106_phase3ae_brepair_v1_00184,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,RZYEZB,"CSRank(Delta($ctx_rzrq_rzyezb,3))"
v2cand-c17830d04d7a,b9809559ce0daa073799b1cb,33ffcbf5f3dab6333c8a2cfa,53e0ac5285632e77e3c3bb61,phase3aa_event_0107_phase3ae_brepair_v1_00185,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,RZYEZB,"CSRank(Mean($ctx_rzrq_rzyezb,5))"
phase3ad_new_data:cc8bc6c57023a440,c12816f76df3e785ecfc1207,b9e0eda354dd3f1d16704524,16dd796598c24e3d85ae7f0c,phase3aa_event_0108_phase3ad_newdata_atomic_direct_rank_00230,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_minority_equity)
v2cand-79c648c97c5e,de4b2efe942d97cbe55eb095,e35600970f209acacb98c0c3,53e0ac5285632e77e3c3bb61,phase3aa_event_0108_phase3ae_brepair_v1_00186,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,RZYEZB,"CSRank(Delta($ctx_rzrq_rzyezb,5))"
v2cand-90e707e0786e,5199a7a68716ade6305665e8,33ffcbf5f3dab6333c8a2cfa,53e0ac5285632e77e3c3bb61,phase3aa_event_0109_phase3ae_brepair_v1_00187,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,RZYEZB,"CSRank(Mean($ctx_rzrq_rzyezb,10))"
phase3ad_new_data:bbfb59790856c652,fa143e620cdbe895420e3c97,b9e0eda354dd3f1d16704524,e3e57417e6c441c630e6c888,phase3aa_event_0110_phase3ad_newdata_atomic_direct_rank_00232,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_monetaryfunds)
v2cand-5c8b8c564012,da4eaae41b4c08d46edb1ff9,e35600970f209acacb98c0c3,53e0ac5285632e77e3c3bb61,phase3aa_event_0110_phase3ae_brepair_v1_00188,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,RZYEZB,"CSRank(Delta($ctx_rzrq_rzyezb,10))"
v2cand-30fa2536fdea,4f4a870b45d6dfe6a6854c24,b9e0eda354dd3f1d16704524,ab0d79a7a62596566f2179f4,phase3aa_event_0111_phase3ae_brepair_v1_00189,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,CSRank($ctx_billboard_billboard_net_amt)
phase3ad_new_data:7f7c0071af0e1afe,982739e27c7a48df95e8058c,b9e0eda354dd3f1d16704524,1e30c0500234572e198708b4,phase3aa_event_0112_phase3ad_newdata_atomic_direct_rank_00234,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_noncurrent_asset_1year)
v2cand-ec60b804880d,77b52be4befef1c7446a3db7,3e4e7a619207cf13e039acfd,ab0d79a7a62596566f2179f4,phase3aa_event_0112_phase3ae_brepair_v1_00190,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,CSRank(Neg($ctx_billboard_billboard_net_amt))
v2cand-b1821cdc7841,1ecfe30e7432194c860209b4,ac6b177ac5ee47c4847b2ac5,ab0d79a7a62596566f2179f4,phase3aa_event_0113_phase3ae_brepair_v1_00191,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,"CSRank(Log(Add(Abs($ctx_billboard_billboard_net_amt),1)))"
phase3ad_new_data:342f3ab716a629c4,a05f3fda19160e78f55f967d,b9e0eda354dd3f1d16704524,176ac5af51e58ec5483f07b3,phase3aa_event_0114_phase3ad_newdata_atomic_direct_rank_00236,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_noncurrent_asset_balance)
v2cand-d85afd85dbfe,d23b5b9412d03bd33310c790,9dc0579ac06ab21cc1d87d9c,ab0d79a7a62596566f2179f4,phase3aa_event_0114_phase3ae_brepair_v1_00192,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,CSRank(ZScore($ctx_billboard_billboard_net_amt))
phase3ad_new_data:c4603bc0d16f2f1f,57eb00e078d1460f2fc1c00c,3e4e7a619207cf13e039acfd,176ac5af51e58ec5483f07b3,phase3aa_event_0115_phase3ad_newdata_atomic_inverse_rank_00237,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_noncurrent_asset_balance))
v2cand-4cd83549c3cc,731bf57894f42a4ced8c3177,33ffcbf5f3dab6333c8a2cfa,ab0d79a7a62596566f2179f4,phase3aa_event_0115_phase3ae_brepair_v1_00193,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,"CSRank(Mean($ctx_billboard_billboard_net_amt,3))"
phase3ad_new_data:a2bc383e50334661,027e8ddca050ae6c08b0e017,b9e0eda354dd3f1d16704524,46a567dde4a85374b49623a1,phase3aa_event_0116_phase3ad_newdata_atomic_direct_rank_00240,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_noncurrent_liab_1year)
v2cand-d27f731f9f07,bea0f4ea80fc8c7c07536e38,e35600970f209acacb98c0c3,ab0d79a7a62596566f2179f4,phase3aa_event_0116_phase3ae_brepair_v1_00194,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,"CSRank(Delta($ctx_billboard_billboard_net_amt,3))"
v2cand-5ddac2582532,80dc5f6be096819c24d14e3a,33ffcbf5f3dab6333c8a2cfa,ab0d79a7a62596566f2179f4,phase3aa_event_0117_phase3ae_brepair_v1_00195,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,"CSRank(Mean($ctx_billboard_billboard_net_amt,5))"
phase3ad_new_data:7bea8b09e17cbaaa,19898bc490162908955f4107,b9e0eda354dd3f1d16704524,354417d2dfd1a2851a3b9ef9,phase3aa_event_0118_phase3ad_newdata_atomic_direct_rank_00242,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_noncurrent_liab_balance)
v2cand-c5c70a31307b,d11aee19369df75742dddc49,e35600970f209acacb98c0c3,ab0d79a7a62596566f2179f4,phase3aa_event_0118_phase3ae_brepair_v1_00196,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,"CSRank(Delta($ctx_billboard_billboard_net_amt,5))"
phase3ad_new_data:9b5f1b8b50d75502,94ea6206d5c21ac9131f65ac,3e4e7a619207cf13e039acfd,354417d2dfd1a2851a3b9ef9,phase3aa_event_0119_phase3ad_newdata_atomic_inverse_rank_00243,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_noncurrent_liab_balance))
v2cand-139ecafbcc60,dec559226582e27ecb1ad4d9,33ffcbf5f3dab6333c8a2cfa,ab0d79a7a62596566f2179f4,phase3aa_event_0119_phase3ae_brepair_v1_00197,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,"CSRank(Mean($ctx_billboard_billboard_net_amt,10))"
v2cand-bfc65e3bf1a7,32588dcc6b4ce6b6bdabb938,e35600970f209acacb98c0c3,ab0d79a7a62596566f2179f4,phase3aa_event_0120_phase3ae_brepair_v1_00198,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,"CSRank(Delta($ctx_billboard_billboard_net_amt,10))"
v2cand-070ba48447b8,68aef37a5d9fc3bf4ac27833,b9e0eda354dd3f1d16704524,1491fd2ebb3a8e91a0cb044b,phase3aa_event_0121_phase3ae_brepair_v1_00199,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,CSRank($ctx_billboard_net_bs_amt)
phase3ad_new_data:c30b4aad59193c8f,7336f2a73aff8c35f75b9b11,b9e0eda354dd3f1d16704524,3a873c5b039b98c32166d6ef,phase3aa_event_0122_phase3ad_newdata_atomic_direct_rank_00248,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_note_accounts_rece)
v2cand-038d7c4dfa18,1196ce57bb3e4f4aedfd0a6f,3e4e7a619207cf13e039acfd,1491fd2ebb3a8e91a0cb044b,phase3aa_event_0122_phase3ae_brepair_v1_00200,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,CSRank(Neg($ctx_billboard_net_bs_amt))
v2cand-cf0f5a53fdb6,980895d1214dfd7c3ae7c525,ac6b177ac5ee47c4847b2ac5,1491fd2ebb3a8e91a0cb044b,phase3aa_event_0123_phase3ae_brepair_v1_00201,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,"CSRank(Log(Add(Abs($ctx_billboard_net_bs_amt),1)))"
phase3ad_new_data:3bb61a2e5c358620,83718caa850733ef6ab7a8c5,b9e0eda354dd3f1d16704524,6fe170ad6b69ae66bf5a2ecd,phase3aa_event_0124_phase3ad_newdata_atomic_direct_rank_00250,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_note_payable)
v2cand-726a2d5f5a93,32423ba322fea3717b61828e,9dc0579ac06ab21cc1d87d9c,1491fd2ebb3a8e91a0cb044b,phase3aa_event_0124_phase3ae_brepair_v1_00202,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,CSRank(ZScore($ctx_billboard_net_bs_amt))
v2cand-aacc2d590a3d,65c1fe77e6fcec1e0596ef4b,33ffcbf5f3dab6333c8a2cfa,1491fd2ebb3a8e91a0cb044b,phase3aa_event_0125_phase3ae_brepair_v1_00203,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_NET_AMT,"CSRank(Mean($ctx_billboard_net_bs_amt,3))"
